LK_SL_TRIAL_L4_DATA_ID;LK_EXPERIMENT_EXPERIMENT_ID;YEAR;SPECIES_GROUP;SPECIES;SPECIES_SPECIFICITY;ORIGIN;SL_TRIAL;REPLICATION_NUM;ENTRY_NUM;LK_STOCK_S1_DATA_ID;STATUS;CULTURE_UNIT_X;CULTURE_UNIT_Y;CULTURE_UNIT_ROUTE_NUM;DESIGN_PLOT_CODE;DESIGN_X;DESIGN_Y;TRANSFER_APPY;SPECIES_ID;SPECIES_SPECIFICITY_ID;PLOT_DEFINITION_HASH
5019258;48558;2017;7;W;-;RC;WL_16_05;2;10;689457;;1;17;325;214;1;2;0;13;26;
681101;40136;2016;7;W;-;RC;WL_17_04;1;11;689457;;5;1;4;104;4;1;0;13;26;
350601;44620;2016;7;D;-;RC;DM_TI_05;1;24;689458;;24;17;482;107;24;1;0;7;15;
5482216;25073;2018;7;W;-;RC;WL_22_04;1;12;689459;;31;22;1321;101;1;1;0;13;26;
5482760;25081;2018;7;W;-;RC;WL_22_06;1;12;689459;;98;3;586;113;13;1;1;13;26;
5486909;25519;2018;7;W;-;RC;WL_14_05;2;8;689459;;25;9;342;210;10;1;0;13;26;
681103;40136;2016;7;W;-;RC;WL_17_04;2;13;689459;;10;3;47;209;9;1;0;13;26;
5019253;48558;2017;7;W;-;RC;WL_16_05;1;12;689459;;8;15;290;134;8;3;0;13;26;
681151;40136;2016;7;W;-;RC;WL_17_04;1;16;689462;;11;1;10;110;10;1;0;13;26;
681157;40136;2016;7;W;-;RC;WL_17_04;2;16;689462;;6;3;43;205;5;1;0;13;26;
681158;40136;2016;7;W;-;RC;WL_17_04;1;17;689463;;19;1;18;118;18;1;0;13;26;
350603;44620;2016;7;D;-;RC;DM_TI_05;1;29;689463;;29;17;595;102;29;1;0;7;15;
681159;40136;2016;7;W;-;RC;WL_17_04;1;18;689464;;18;1;17;117;17;1;0;13;26;
681153;40136;2016;7;W;-;RC;WL_17_04;2;18;689464;;11;4;67;229;10;2;0;13;26;
681140;40136;2016;7;W;-;RC;WL_17_04;1;19;689465;;9;1;8;108;8;1;0;13;26;
681145;40136;2016;7;W;-;RC;WL_17_04;2;19;689465;;18;3;55;217;17;1;0;13;26;
681144;40136;2016;7;W;-;RC;WL_17_04;1;20;689466;;17;2;35;135;16;2;0;13;26;
681141;40136;2016;7;W;-;RC;WL_17_04;1;21;689467;;3;2;21;121;2;2;0;13;26;
681147;40136;2016;7;W;-;RC;WL_17_04;2;21;689467;;15;4;71;233;14;2;0;13;26;
5019225;48558;2017;7;W;-;RC;WL_16_05;1;18;689467;;7;14;268;120;7;2;0;13;26;
5019224;48558;2017;7;W;-;RC;WL_16_05;2;18;689467;;9;17;333;222;9;2;0;13;26;
681125;40136;2016;7;W;-;RC;WL_17_04;2;24;689468;;14;4;70;232;13;2;0;13;26;
681122;40136;2016;7;W;-;RC;WL_17_04;2;25;689469;;13;4;69;231;12;2;0;13;26;
350656;44620;2016;7;D;-;RC;DM_TI_05;1;37;689469;;24;18;481;137;24;2;0;7;15;
681121;40136;2016;7;W;-;RC;WL_17_04;1;26;689470;;13;1;12;112;12;1;0;13;26;
681127;40136;2016;7;W;-;RC;WL_17_04;2;26;689470;;16;3;53;215;15;1;0;13;26;
5019223;48558;2017;7;W;-;RC;WL_16_05;1;22;689470;;9;14;270;122;9;2;0;13;26;
681128;40136;2016;7;W;-;RC;WL_17_04;1;27;689471;;19;2;37;137;18;2;0;13;26;
350645;44620;2016;7;D;-;RC;DM_TI_05;1;41;689471;;20;18;400;141;20;2;0;7;15;
5019212;48558;2017;7;W;-;RC;WL_16_05;1;24;689472;;13;15;295;139;13;3;0;13;26;
5019216;48558;2017;7;W;-;RC;WL_16_05;1;26;689473;;9;15;291;135;9;3;0;13;26;
5019219;48558;2017;7;W;-;RC;WL_16_05;2;26;689473;;5;18;350;231;5;3;0;13;26;
681174;40136;2016;7;W;-;RC;WL_17_04;1;35;689474;;15;1;14;114;14;1;0;13;26;
681172;40136;2016;7;W;-;RC;WL_17_04;2;35;689474;;8;4;64;226;7;2;0;13;26;
350646;44620;2016;7;D;-;RC;DM_TI_05;1;47;689474;;14;18;274;147;14;2;0;7;15;
5019286;48558;2017;7;W;-;RC;WL_16_05;1;36;689474;;9;13;249;109;9;1;0;13;26;
5019289;48558;2017;7;W;-;RC;WL_16_05;2;36;689474;;6;16;309;206;6;1;0;13;26;
681177;40136;2016;7;W;-;RC;WL_17_04;2;36;689475;;10;4;66;228;9;2;0;13;26;
350649;44620;2016;7;D;-;RC;DM_TI_05;1;48;689475;;13;18;267;148;13;2;0;7;15;
681176;40136;2016;7;W;-;RC;WL_17_04;2;37;689476;;18;4;74;236;17;2;0;13;26;
681173;40136;2016;7;W;-;RC;WL_17_04;2;38;689477;;5;4;61;223;4;2;0;13;26;
681716;40700;2016;7;W;-;RC;WL_18_05;2;6;689478;;53;7;508;202;2;1;0;13;26;
681833;40704;2016;7;W;-;RC;WL_18_02;2;6;689478;;8;7;121;207;7;1;0;13;26;
681719;40700;2016;7;W;-;RC;WL_18_05;1;7;689479;;61;5;478;110;10;1;0;13;26;
681600;40704;2016;7;W;-;RC;WL_18_02;1;7;689479;;3;5;78;102;2;1;0;13;26;
933349;44600;2016;7;D;-;RC;DM_TG_05;1;18;689479;;21;14;431;121;21;1;0;7;15;
681775;40700;2016;7;W;-;RC;WL_18_05;2;8;689480;;62;7;517;211;11;1;0;13;26;
681604;40704;2016;7;W;-;RC;WL_18_02;1;8;689480;;3;6;97;121;2;2;0;13;26;
681772;40700;2016;7;W;-;RC;WL_18_05;2;9;689481;;61;8;535;229;10;2;0;13;26;
681601;40704;2016;7;W;-;RC;WL_18_02;1;9;689481;;6;5;81;105;5;1;0;13;26;
681777;40700;2016;7;W;-;RC;WL_18_05;2;10;689482;;58;7;513;207;7;1;0;13;26;
681606;40704;2016;7;W;-;RC;WL_18_02;2;10;689482;;13;8;145;231;12;2;0;13;26;
5019252;48558;2017;7;W;-;RC;WL_16_05;1;9;689482;;12;14;273;125;12;2;0;13;26;
5019251;48558;2017;7;W;-;RC;WL_16_05;2;9;689482;;4;16;307;204;4;1;0;13;26;
5019256;48558;2017;7;W;-;RC;WL_16_05;1;11;689483;;7;15;289;133;7;3;0;13;26;
5019259;48558;2017;7;W;-;RC;WL_16_05;2;11;689483;;12;18;357;238;12;3;0;13;26;
5482242;25073;2018;7;W;-;RC;WL_22_04;1;11;689483;;39;24;1369;129;9;3;0;13;26;
5482241;25073;2018;7;W;-;RC;WL_22_04;2;11;689483;;42;22;1332;202;2;1;0;13;26;
5482779;25081;2018;7;W;-;RC;WL_22_06;1;11;689483;;97;3;579;112;12;1;1;13;26;
681778;40700;2016;7;W;-;RC;WL_18_05;1;11;689483;;53;6;489;121;2;2;0;13;26;
681776;40700;2016;7;W;-;RC;WL_18_05;2;11;689483;;56;8;530;224;5;2;0;13;26;
681779;40700;2016;7;W;-;RC;WL_18_05;1;12;689484;;61;6;497;129;10;2;0;13;26;
681650;40704;2016;7;W;-;RC;WL_18_02;1;12;689484;;9;5;84;108;8;1;0;13;26;
681655;40704;2016;7;W;-;RC;WL_18_02;2;12;689484;;2;7;115;201;1;1;0;13;26;
350607;44620;2016;7;D;-;RC;DM_TI_05;1;25;689484;;25;17;515;106;25;1;0;7;15;
681780;40700;2016;7;W;-;RC;WL_18_05;1;13;689485;;58;6;494;126;7;2;0;13;26;
681785;40700;2016;7;W;-;RC;WL_18_05;2;13;689485;;64;7;519;213;13;1;0;13;26;
681652;40704;2016;7;W;-;RC;WL_18_02;2;13;689485;;6;8;138;224;5;2;0;13;26;
681781;40700;2016;7;W;-;RC;WL_18_05;1;15;689487;;65;6;501;133;14;2;0;13;26;
681658;40704;2016;7;W;-;RC;WL_18_02;1;15;689487;;4;5;79;103;3;1;0;13;26;
350606;44620;2016;7;D;-;RC;DM_TI_05;1;27;689487;;27;17;555;104;27;1;0;7;15;
681788;40700;2016;7;W;-;RC;WL_18_05;1;16;689488;;54;6;490;122;3;2;0;13;26;
681786;40700;2016;7;W;-;RC;WL_18_05;2;16;689488;;66;8;540;234;15;2;0;13;26;
681640;40704;2016;7;W;-;RC;WL_18_02;1;17;689489;;7;6;101;125;6;2;0;13;26;
681645;40704;2016;7;W;-;RC;WL_18_02;2;17;689489;;3;8;135;221;2;2;0;13;26;
5019247;48558;2017;7;W;-;RC;WL_16_05;1;15;689489;;6;15;288;132;6;3;0;13;26;
5482275;25073;2018;7;W;-;RC;WL_22_04;1;16;689489;;35;22;1325;105;5;1;0;13;26;
681760;40700;2016;7;W;-;RC;WL_18_05;1;18;689490;;64;5;481;113;13;1;0;13;26;
681765;40700;2016;7;W;-;RC;WL_18_05;2;18;689490;;55;7;510;204;4;1;0;13;26;
681644;40704;2016;7;W;-;RC;WL_18_02;1;18;689490;;6;6;100;124;5;2;0;13;26;
5722532;27272;2019;7;W;-;RC;WL_05_57;2;20;689490;;;;;;6;2;0;13;26;
5019249;48558;2017;7;W;-;RC;WL_16_05;2;16;689490;;10;16;313;210;10;1;0;13;26;
5724858;27215;2019;7;W;-;RC;WL_05_02;1;20;689490;;53;1;;122;22;1;0;13;26;
5724654;27212;2019;7;W;-;RC;WL_05_07;1;20;689490;;21;5;;120;20;1;0;13;26;
5724652;27212;2019;7;W;-;RC;WL_05_07;2;20;689490;;5;6;;204;4;1;0;13;26;
5722036;27275;2019;7;W;-;RC;WL_05_52;2;20;689490;;;;;;9;1;0;13;26;
681764;40700;2016;7;W;-;RC;WL_18_05;1;19;689491;;67;6;503;135;16;2;0;13;26;
681762;40700;2016;7;W;-;RC;WL_18_05;2;19;689491;;57;7;512;206;6;1;0;13;26;
681647;40704;2016;7;W;-;RC;WL_18_02;2;19;689491;;16;8;148;234;15;2;0;13;26;
5019243;48558;2017;7;W;-;RC;WL_16_05;1;17;689491;;10;13;250;110;10;1;0;13;26;
5019220;48558;2017;7;W;-;RC;WL_16_05;2;17;689491;;6;17;330;219;6;2;0;13;26;
681648;40704;2016;7;W;-;RC;WL_18_02;1;20;689492;;20;6;114;138;19;2;0;13;26;
5019169;48553;2017;7;W;-;RC;WL_13_05;2;14;689492;;41;1;411;216;16;1;0;13;26;
681768;40700;2016;7;W;-;RC;WL_18_05;1;21;689493;;62;6;498;130;11;2;0;13;26;
681643;40704;2016;7;W;-;RC;WL_18_02;2;21;689493;;7;8;139;225;6;2;0;13;26;
681790;40700;2016;7;W;-;RC;WL_18_05;1;23;689494;;70;6;506;138;19;2;0;13;26;
681624;40704;2016;7;W;-;RC;WL_18_02;1;23;689494;;8;5;83;107;7;1;0;13;26;
681622;40704;2016;7;W;-;RC;WL_18_02;2;23;689494;;14;7;127;213;13;1;0;13;26;
350658;44620;2016;7;D;-;RC;DM_TI_05;1;36;689494;;25;18;516;136;25;2;0;7;15;
5019226;48558;2017;7;W;-;RC;WL_16_05;1;21;689494;;13;13;253;113;13;1;0;13;26;
5019229;48558;2017;7;W;-;RC;WL_16_05;2;21;689494;;4;18;349;230;4;3;0;13;26;
681621;40704;2016;7;W;-;RC;WL_18_02;1;24;689495;;17;5;92;116;16;1;0;13;26;
681627;40704;2016;7;W;-;RC;WL_18_02;2;24;689495;;20;8;152;238;19;2;0;13;26;
681797;40700;2016;7;W;-;RC;WL_18_05;2;25;689496;;54;8;528;222;3;2;0;13;26;
681796;40700;2016;7;W;-;RC;WL_18_05;2;26;689497;;70;8;544;238;19;2;0;13;26;
5019215;48558;2017;7;W;-;RC;WL_16_05;1;23;689497;;5;13;245;105;5;1;0;13;26;
5019214;48558;2017;7;W;-;RC;WL_16_05;2;23;689497;;3;16;306;203;3;1;0;13;26;
5482248;25073;2018;7;W;-;RC;WL_22_04;2;20;689497;;49;24;1379;229;9;3;0;13;26;
5482773;25081;2018;7;W;-;RC;WL_22_06;1;20;689497;;93;4;556;123;8;2;1;13;26;
681799;40700;2016;7;W;-;RC;WL_18_05;1;27;689498;;65;5;482;114;14;1;0;13;26;
681615;40704;2016;7;W;-;RC;WL_18_02;2;27;689498;;19;8;151;237;18;2;0;13;26;
681735;40700;2016;7;W;-;RC;WL_18_05;2;28;689499;;53;8;527;221;2;2;0;13;26;
681614;40704;2016;7;W;-;RC;WL_18_02;1;28;689499;;17;6;111;135;16;2;0;13;26;
5019218;48558;2017;7;W;-;RC;WL_16_05;2;25;689499;;2;16;305;202;2;1;0;13;26;
5019727;48540;2017;7;W;-;RC;WL_13_04;1;20;689499;;22;15;286;120;20;1;0;13;26;
5482271;25073;2018;7;W;-;RC;WL_22_04;2;15;689500;;45;24;1375;225;5;3;0;13;26;
5482762;25081;2018;7;W;-;RC;WL_22_06;1;15;689500;;99;4;592;129;14;2;1;13;26;
5482202;25079;2018;7;W;-;RC;WL_22_05;1;15;689500;;17;19;557;117;17;1;0;13;26;
681734;40700;2016;7;W;-;RC;WL_18_05;1;29;689500;;70;5;487;119;19;1;0;13;26;
681732;40700;2016;7;W;-;RC;WL_18_05;2;29;689500;;65;8;539;233;14;2;0;13;26;
681611;40704;2016;7;W;-;RC;WL_18_02;1;29;689500;;8;6;102;126;7;2;0;13;26;
681801;40700;2016;7;W;-;RC;WL_18_05;1;35;689501;;56;6;492;124;5;2;0;13;26;
681807;40700;2016;7;W;-;RC;WL_18_05;2;35;689501;;62;8;536;230;11;2;0;13;26;
681678;40704;2016;7;W;-;RC;WL_18_02;1;35;689501;;19;5;94;118;18;1;0;13;26;
681676;40704;2016;7;W;-;RC;WL_18_02;2;35;689501;;4;8;136;222;3;2;0;13;26;
5019283;48558;2017;7;W;-;RC;WL_16_05;1;37;689501;;3;14;264;116;3;2;0;13;26;
5019260;48558;2017;7;W;-;RC;WL_16_05;2;37;689501;;13;16;316;213;13;1;0;13;26;
681673;40704;2016;7;W;-;RC;WL_18_02;2;36;689502;;10;7;123;209;9;1;0;13;26;
5019265;48558;2017;7;W;-;RC;WL_16_05;1;38;689502;;12;15;294;138;12;3;0;13;26;
681809;40700;2016;7;W;-;RC;WL_18_05;1;37;689503;;64;6;500;132;13;2;0;13;26;
681803;40700;2016;7;W;-;RC;WL_18_05;2;37;689503;;70;7;525;219;19;1;0;13;26;
681685;40704;2016;7;W;-;RC;WL_18_02;2;37;689503;;3;7;116;202;2;1;0;13;26;
350643;44620;2016;7;D;-;RC;DM_TI_05;1;49;689503;;12;18;232;149;12;2;0;7;15;
959315;44528;2016;7;A;-;RC;AR_45_05;1;1;689504;;35;2;312;101;1;1;1;5;9;
959314;44528;2016;7;A;-;RC;AR_45_05;1;2;689511;;36;2;329;102;2;1;1;5;9;
959318;44528;2016;7;A;-;RC;AR_45_05;1;6;689525;;41;2;372;107;7;1;1;5;9;
959316;44528;2016;7;A;-;RC;AR_45_05;1;7;689526;;42;2;389;108;8;1;1;5;9;
959319;44528;2016;7;A;-;RC;AR_45_05;1;8;689528;;43;2;392;109;9;1;1;5;9;
959370;44528;2016;7;A;-;RC;AR_45_05;1;10;689530;;45;2;412;111;11;1;1;5;9;
959372;44528;2016;7;A;-;RC;AR_45_05;1;13;689534;;49;2;452;115;15;1;1;5;9;
959377;44528;2016;7;A;-;RC;AR_45_05;1;15;689536;;51;2;472;117;17;1;1;5;9;
959379;44528;2016;7;A;-;RC;AR_45_05;1;19;689542;;56;2;529;122;22;1;1;5;9;
959387;44526;2016;7;A;-;RC;AR_44_05;1;1;689543;;35;3;313;101;1;1;1;5;9;
959388;44526;2016;7;A;-;RC;AR_44_05;1;2;689544;;36;3;328;102;2;1;1;5;9;
959386;44526;2016;7;A;-;RC;AR_44_05;1;3;689560;;37;3;333;103;3;1;1;5;9;
959365;44526;2016;7;A;-;RC;AR_44_05;1;7;689564;;42;3;388;108;8;1;1;5;9;
959362;44526;2016;7;A;-;RC;AR_44_05;1;9;689566;;44;3;408;110;10;1;1;5;9;
682307;40196;2016;7;W;-;RC;WL_28_05;2;5;689693;;15;25;1079;215;15;1;0;13;26;
681509;40130;2016;7;W;-;RC;WL_28_01;1;5;689693;;25;1;305;110;10;1;0;13;26;
681503;40130;2016;7;W;-;RC;WL_28_01;2;5;689693;;17;4;204;233;2;2;0;13;26;
682357;40196;2016;7;W;-;RC;WL_28_05;2;10;689698;;32;25;1239;232;32;1;0;13;26;
681559;40130;2016;7;W;-;RC;WL_28_01;1;10;689698;;30;2;387;120;15;2;0;13;26;
681553;40130;2016;7;W;-;RC;WL_28_01;2;10;689698;;30;4;385;220;15;2;0;13;26;
681541;40130;2016;7;W;-;RC;WL_28_01;1;13;689700;;24;1;304;109;9;1;0;13;26;
681547;40130;2016;7;W;-;RC;WL_28_01;2;13;689700;;31;4;392;219;16;2;0;13;26;
682341;40196;2016;7;W;-;RC;WL_28_05;1;15;689701;;15;24;1078;115;15;1;0;13;26;
682347;40196;2016;7;W;-;RC;WL_28_05;2;15;689701;;8;25;1000;208;8;1;0;13;26;
681549;40130;2016;7;W;-;RC;WL_28_01;1;15;689701;;19;2;228;131;4;2;0;13;26;
5023128;47329;2017;7;W;-;RC;WL_02_02;2;13;689705;;25;7;210;206;6;1;0;13;26;
5023777;47310;2017;7;W;-;RC;WL_02_07;1;13;689705;;11;9;112;111;11;1;1;13;26;
5023778;47310;2017;7;W;-;RC;WL_02_07;2;13;689705;;1;12;12;216;1;2;1;13;26;
5023868;47314;2017;7;W;-;RC;WL_02_06;2;13;689705;;17;6;;217;17;1;1;13;26;
5456806;43185;2017;7;W;-;RC;WR_79_04;2;11;689705;;29;4;;229;29;1;0;13;26;
5013248;48528;2017;7;W;-;RC;WL_75_05;2;15;689705;;16;11;320;201;1;1;0;13;26;
5558432;49132;2017;7;W;-;RC;WC_44_05;1;36;689705;;4;9;93;124;4;2;0;13;26;
5456759;43180;2017;7;W;-;RC;WR_79_05;1;11;689705;;12;2;;112;12;1;0;13;26;
5456753;43180;2017;7;W;-;RC;WR_79_05;2;11;689705;;39;3;;239;39;1;0;13;26;
5456808;43185;2017;7;W;-;RC;WR_79_04;1;11;689705;;11;1;;111;11;1;0;13;26;
5010027;47319;2017;7;W;-;RC;WL_02_52;1;13;689705;;84;1;;124;24;1;1;13;26;
5010577;47370;2017;7;W;-;RC;WL_02_57;1;13;689705;;84;1;;124;24;1;1;13;26;
5010468;47374;2017;7;W;-;RC;WL_02_56;2;13;689705;;22;4;;222;22;1;1;13;26;
5010228;47372;2017;7;W;-;RC;WL_02_59;2;13;689705;;17;4;;217;17;1;1;13;26;
5010112;47377;2017;7;W;-;RC;WL_02_40;1;13;689705;;8;8;;118;8;2;1;13;26;
5019932;48520;2017;7;W;-;RC;WL_17_02;1;25;689705;;18;1;8;118;18;1;0;13;26;
682348;40196;2016;7;W;-;RC;WL_28_05;1;16;689706;;16;24;1081;116;16;1;0;13;26;
681525;40130;2016;7;W;-;RC;WL_28_01;2;16;689706;;24;4;301;226;9;2;0;13;26;
5015833;47332;2017;7;W;-;RC;WL_27_01;1;26;689706;;20;1;244;105;5;1;1;13;26;
5015600;47332;2017;7;W;-;RC;WL_27_01;2;26;689706;;16;7;187;217;1;3;1;13;26;
5013004;48524;2017;7;W;-;RC;WL_18_04;2;9;689706;;10;12;358;227;10;2;0;13;26;
5013445;48527;2017;7;W;-;RC;WL_19_04;1;7;689706;;45;13;643;143;43;1;0;13;26;
5486926;25519;2018;7;W;-;RC;WL_14_05;1;12;689706;;30;8;331;131;15;2;0;13;26;
5489093;25571;2018;7;W;-;RC;WL_11_05;1;5;689706;;44;1;264;105;5;1;0;13;26;
5489030;25571;2018;7;W;-;RC;WL_11_05;2;5;689706;;68;2;407;229;29;1;0;13;26;
5488730;25544;2018;7;W;-;RC;WL_27_02;2;28;689706;;62;8;722;217;2;2;0;13;26;
5488813;25542;2018;7;W;-;RC;WL_27_01;1;28;689706;;26;1;300;111;11;1;0;13;26;
5486481;25526;2018;7;W;-;RC;WL_23_05;2;8;689706;;63;4;376;203;3;1;0;13;26;
5486431;25529;2018;7;W;-;RC;WL_23_04;2;8;689706;;21;9;229;206;6;1;0;13;26;
682320;40196;2016;7;W;-;RC;WL_28_05;1;18;689707;;18;24;1101;118;18;1;0;13;26;
682325;40196;2016;7;W;-;RC;WL_28_05;2;18;689707;;20;25;1120;220;20;1;0;13;26;
681521;40130;2016;7;W;-;RC;WL_28_01;1;18;689707;;16;2;199;134;1;2;0;13;26;
5015604;47332;2017;7;W;-;RC;WL_27_01;2;27;689707;;16;5;185;201;1;1;1;13;26;
5488880;25542;2018;7;W;-;RC;WL_27_01;2;29;689707;;26;4;297;226;11;2;0;13;26;
5486950;25519;2018;7;W;-;RC;WL_14_05;2;13;689707;;21;9;338;206;6;1;0;13;26;
5710334;27755;2019;7;W;-;RC;WL_45_04;1;24;689707;;55;5;;124;24;1;0;13;26;
5710332;27755;2019;7;W;-;RC;WL_45_04;2;24;689707;;32;6;;201;1;1;0;13;26;
5715254;27756;2019;7;W;-;RC;WL_45_09;1;24;689707;;;;;;4;2;0;13;26;
5019982;48520;2017;7;W;-;RC;WL_17_02;1;10;689707;;1;1;1;101;1;1;0;13;26;
5019981;48520;2017;7;W;-;RC;WL_17_02;2;10;689707;;13;4;45;231;13;2;0;13;26;
5488800;25544;2018;7;W;-;RC;WL_27_02;2;29;689707;;63;8;746;218;3;2;0;13;26;
5488873;25542;2018;7;W;-;RC;WL_27_01;1;29;689707;;18;2;230;118;3;2;0;13;26;
681526;40130;2016;7;W;-;RC;WL_28_01;2;19;689708;;16;3;198;201;1;1;0;13;26;
682321;40196;2016;7;W;-;RC;WL_28_05;1;20;689710;;20;24;1121;120;20;1;0;13;26;
682327;40196;2016;7;W;-;RC;WL_28_05;2;20;689710;;1;25;939;201;1;1;0;13;26;
682326;40196;2016;7;W;-;RC;WL_28_05;2;21;689711;;11;25;1039;211;11;1;0;13;26;
681510;40130;2016;7;W;-;RC;WL_28_01;1;21;689711;;22;1;278;107;7;1;0;13;26;
681515;40130;2016;7;W;-;RC;WL_28_01;2;21;689711;;26;3;330;211;11;1;0;13;26;
681511;40130;2016;7;W;-;RC;WL_28_01;1;23;689714;;21;2;254;129;6;2;0;13;26;
681517;40130;2016;7;W;-;RC;WL_28_01;2;23;689714;;21;4;256;229;6;2;0;13;26;
682314;40196;2016;7;W;-;RC;WL_28_05;1;24;689716;;24;24;1161;124;24;1;0;13;26;
682312;40196;2016;7;W;-;RC;WL_28_05;2;24;689716;;25;25;1179;225;25;1;0;13;26;
681518;40130;2016;7;W;-;RC;WL_28_01;1;24;689716;;31;1;389;116;16;1;0;13;26;
681516;40130;2016;7;W;-;RC;WL_28_01;2;24;689716;;29;4;364;221;14;2;0;13;26;
5015602;47332;2017;7;W;-;RC;WL_27_01;1;28;689716;;22;1;212;107;7;1;1;13;26;
5488877;25542;2018;7;W;-;RC;WL_27_01;1;30;689716;;20;1;277;105;5;1;0;13;26;
5488878;25542;2018;7;W;-;RC;WL_27_01;2;30;689716;;25;3;322;210;10;1;0;13;26;
5486209;25529;2018;7;W;-;RC;WL_23_04;2;9;689716;;20;9;212;205;5;1;0;13;26;
5486923;25519;2018;7;W;-;RC;WL_14_05;1;14;689716;;16;8;317;117;1;2;0;13;26;
5015601;47332;2017;7;W;-;RC;WL_27_01;2;28;689716;;21;8;221;227;6;4;1;13;26;
5013002;48524;2017;7;W;-;RC;WL_18_04;1;10;689716;;16;9;268;116;16;1;0;13;26;
5013001;48524;2017;7;W;-;RC;WL_18_04;2;10;689716;;12;11;328;212;12;1;0;13;26;
5488738;25544;2018;7;W;-;RC;WL_27_02;2;30;689716;;74;8;731;229;14;2;0;13;26;
682350;40196;2016;7;W;-;RC;WL_28_05;1;8;689723;;8;24;1001;108;8;1;0;13;26;
682355;40196;2016;7;W;-;RC;WL_28_05;2;8;689723;;22;25;1140;222;22;1;0;13;26;
682354;40196;2016;7;W;-;RC;WL_28_05;1;9;689724;;9;24;1018;109;9;1;0;13;26;
682352;40196;2016;7;W;-;RC;WL_28_05;2;9;689724;;12;25;1040;212;12;1;0;13;26;
681558;40130;2016;7;W;-;RC;WL_28_01;1;9;689724;;26;1;332;111;11;1;0;13;26;
682358;40196;2016;7;W;-;RC;WL_28_05;1;11;689725;;11;24;1038;111;11;1;0;13;26;
682356;40196;2016;7;W;-;RC;WL_28_05;2;11;689725;;21;25;1139;221;21;1;0;13;26;
682344;40196;2016;7;W;-;RC;WL_28_05;1;14;689726;;14;24;1061;114;14;1;0;13;26;
682342;40196;2016;7;W;-;RC;WL_28_05;2;14;689726;;18;25;1100;218;18;1;0;13;26;
681548;40130;2016;7;W;-;RC;WL_28_01;1;14;689726;;28;1;360;113;13;1;0;13;26;
682349;40196;2016;7;W;-;RC;WL_28_05;1;17;689727;;17;24;1098;117;17;1;0;13;26;
681524;40130;2016;7;W;-;RC;WL_28_01;1;17;689727;;29;2;362;121;14;2;0;13;26;
682329;40196;2016;7;W;-;RC;WL_28_05;1;22;689728;;22;24;1141;122;22;1;0;13;26;
681514;40130;2016;7;W;-;RC;WL_28_01;1;22;689728;;32;2;415;118;17;2;0;13;26;
682311;40196;2016;7;W;-;RC;WL_28_05;1;25;689729;;25;24;1178;125;25;1;0;13;26;
682317;40196;2016;7;W;-;RC;WL_28_05;2;25;689729;;17;25;1099;217;17;1;0;13;26;
681519;40130;2016;7;W;-;RC;WL_28_01;1;25;689729;;29;1;361;114;14;1;0;13;26;
682316;40196;2016;7;W;-;RC;WL_28_05;2;26;689730;;26;25;1180;226;26;1;0;13;26;
681570;40130;2016;7;W;-;RC;WL_28_01;1;26;689730;;26;2;331;124;11;2;0;13;26;
682319;40196;2016;7;W;-;RC;WL_28_05;1;27;689731;;27;24;1198;127;27;1;0;13;26;
681572;40130;2016;7;W;-;RC;WL_28_01;2;27;689731;;30;3;386;215;15;1;0;13;26;
682370;40196;2016;7;W;-;RC;WL_28_05;1;28;689732;;28;24;1201;128;28;1;0;13;26;
681571;40130;2016;7;W;-;RC;WL_28_01;1;28;689732;;28;2;359;122;13;2;0;13;26;
634808;45537;2016;7;O;H;RC;OR_I2_05;1;2;689796;;2;10;69;102;2;1;0;8;80;
638035;45162;2016;7;O;H;RC;OR_I2_04;1;2;689796;;2;3;27;102;2;1;0;8;80;
634806;45537;2016;7;O;H;RC;OR_I2_05;1;3;689797;;3;10;88;103;3;1;0;8;80;
634809;45537;2016;7;O;H;RC;OR_I2_05;1;4;689798;;4;10;147;104;4;1;0;8;80;
638032;45162;2016;7;O;H;RC;OR_I2_04;1;4;689798;;4;3;75;104;4;1;0;8;80;
634803;45537;2016;7;O;H;RC;OR_I2_05;1;5;689799;;5;10;166;105;5;1;0;8;80;
638031;45162;2016;7;O;H;RC;OR_I2_04;1;5;689799;;5;3;99;105;5;1;0;8;80;
634850;45537;2016;7;O;H;RC;OR_I2_05;1;6;689800;;6;10;225;106;6;1;0;8;80;
638037;45162;2016;7;O;H;RC;OR_I2_04;1;6;689800;;6;3;123;106;6;1;0;8;80;
634855;45537;2016;7;O;H;RC;OR_I2_05;1;7;689801;;7;10;244;107;7;1;0;8;80;
638038;45162;2016;7;O;H;RC;OR_I2_04;1;7;689801;;7;3;142;107;7;1;0;8;80;
634852;45537;2016;7;O;H;RC;OR_I2_05;1;9;689803;;9;10;322;109;9;1;0;8;80;
634851;45537;2016;7;O;H;RC;OR_I2_05;1;10;689804;;10;10;381;110;10;1;0;8;80;
638033;45162;2016;7;O;H;RC;OR_I2_04;1;10;689804;;10;3;70;110;10;1;0;8;80;
638505;45162;2016;7;O;H;RC;OR_I2_04;1;13;689806;;13;3;147;113;13;1;0;8;80;
634859;45537;2016;7;O;H;RC;OR_I2_05;1;15;689808;;15;10;556;115;15;1;0;8;80;
638501;45162;2016;7;O;H;RC;OR_I2_04;1;16;689809;;16;3;219;116;16;1;0;8;80;
