LK_SL_TRIAL_L2_DATA_ID;LK_EXPERIMENT_EXPERIMENT_ID;YEAR;SPECIES_GROUP;SPECIES;SPECIES_SPECIFICITY;ORIGIN;SL_TRIAL;REPLICATION_NUM;ENTRY_NUM;TRANSFER_APPY;TRAIT;RESULT;FIABILITY_SYSTEM;FIABILITY_EXPERIMENTAL;FIABILITY_EXPERIMENTAL_REASON;FIABILITY_BREEDER;FIABILITY_BREEDER_REASON;SPECIES_ID;SPECIES_SPECIFICITY_ID
5010437;47374;2017;7;W;-;RC;WL_02_56;1;23;1;LOD1;9,24;;;;;;13;26
5010437;47374;2017;7;W;-;RC;WL_02_56;1;23;1;%MOIS;12,64;;;;;;13;26
5010437;47374;2017;7;W;-;RC;WL_02_56;1;23;1;YD15QH;78,83;;;;;;13;26
5010437;47374;2017;7;W;-;RC;WL_02_56;1;23;1;YD16QH;79,75;;;;;;13;26
5010436;47374;2017;7;W;-;RC;WL_02_56;1;24;1;LOD1;7,24;;;;;;13;26
5010436;47374;2017;7;W;-;RC;WL_02_56;1;24;1;%MOIS;12,74;;;;;;13;26
5010436;47374;2017;7;W;-;RC;WL_02_56;1;24;1;YD15QH;82,57;;;;;;13;26
5010436;47374;2017;7;W;-;RC;WL_02_56;1;24;1;YD16QH;83,53;;;;;;13;26
5010439;47374;2017;7;W;-;RC;WL_02_56;2;24;1;LOD1;7,24;;;;;;13;26
5010439;47374;2017;7;W;-;RC;WL_02_56;2;24;1;%MOIS;13,04;;;;;;13;26
5010439;47374;2017;7;W;-;RC;WL_02_56;2;24;1;YD15QH;84,08;;;;;;13;26
5010439;47374;2017;7;W;-;RC;WL_02_56;2;24;1;YD16QH;85,05;;;;;;13;26
5010433;47374;2017;7;W;-;RC;WL_02_56;1;25;1;LOD1;5,24;;;;;;13;26
5010433;47374;2017;7;W;-;RC;WL_02_56;1;25;1;%MOIS;12,54;;;;;;13;26
5010433;47374;2017;7;W;-;RC;WL_02_56;1;25;1;YD15QH;70,92;;;;;;13;26
5010433;47374;2017;7;W;-;RC;WL_02_56;1;25;1;YD16QH;71,74;;;;;;13;26
5010200;47374;2017;7;W;-;RC;WL_02_56;2;25;1;LOD1;5,24;;;;;;13;26
5010200;47374;2017;7;W;-;RC;WL_02_56;2;25;1;%MOIS;12,54;;;;;;13;26
5010200;47374;2017;7;W;-;RC;WL_02_56;2;25;1;YD15QH;80,03;;;;;;13;26
5010200;47374;2017;7;W;-;RC;WL_02_56;2;25;1;YD16QH;80,95;;;;;;13;26
5010205;47374;2017;7;W;-;RC;WL_02_56;1;26;1;LOD1;5,24;;;;;;13;26
5010205;47374;2017;7;W;-;RC;WL_02_56;1;26;1;%MOIS;12,74;;;;;;13;26
5010205;47374;2017;7;W;-;RC;WL_02_56;1;26;1;YD15QH;77,9;;;;;;13;26
5010205;47374;2017;7;W;-;RC;WL_02_56;1;26;1;YD16QH;78,8;;;;;;13;26
5010202;47374;2017;7;W;-;RC;WL_02_56;1;27;1;LOD1;5,24;;;;;;13;26
5010202;47374;2017;7;W;-;RC;WL_02_56;1;27;1;%MOIS;12,74;;;;;;13;26
5010202;47374;2017;7;W;-;RC;WL_02_56;1;27;1;YD15QH;83,25;;;;;;13;26
5010202;47374;2017;7;W;-;RC;WL_02_56;1;27;1;YD16QH;84,21;;;;;;13;26
5010208;47374;2017;7;W;-;RC;WL_02_56;2;28;1;LOD1;7,24;;;;;;13;26
5010208;47374;2017;7;W;-;RC;WL_02_56;2;28;1;%MOIS;12,54;;;;;;13;26
5010208;47374;2017;7;W;-;RC;WL_02_56;2;28;1;YD15QH;89,3;;;;;;13;26
5010208;47374;2017;7;W;-;RC;WL_02_56;2;28;1;YD16QH;90,34;;;;;;13;26
5010203;47374;2017;7;W;-;RC;WL_02_56;1;30;1;LOD1;3,24;;;;;;13;26
5010203;47374;2017;7;W;-;RC;WL_02_56;1;30;1;%MOIS;12,44;;;;;;13;26
5010203;47374;2017;7;W;-;RC;WL_02_56;1;30;1;YD15QH;76,62;;;;;;13;26
5010203;47374;2017;7;W;-;RC;WL_02_56;1;30;1;YD16QH;77,5;;;;;;13;26
5010250;47374;2017;7;W;-;RC;WL_02_56;2;30;1;LOD1;3,24;;;;;;13;26
5010250;47374;2017;7;W;-;RC;WL_02_56;2;30;1;%MOIS;12,04;;;;;;13;26
5010250;47374;2017;7;W;-;RC;WL_02_56;2;30;1;YD15QH;76,44;;;;;;13;26
5010250;47374;2017;7;W;-;RC;WL_02_56;2;30;1;YD16QH;77,32;;;;;;13;26
5010255;47372;2017;7;W;-;RC;WL_02_59;1;1;1;%MOIS;16,24;;;;;;13;26
5010255;47372;2017;7;W;-;RC;WL_02_59;1;1;1;YD15QH;79,02;;;;;;13;26
5010255;47372;2017;7;W;-;RC;WL_02_59;1;1;1;YD16QH;79,94;;;;;;13;26
5010254;47372;2017;7;W;-;RC;WL_02_59;2;1;1;%MOIS;16,24;;;;;;13;26
5010254;47372;2017;7;W;-;RC;WL_02_59;2;1;1;YD15QH;75,87;;;;;;13;26
5010254;47372;2017;7;W;-;RC;WL_02_59;2;1;1;YD16QH;76,75;;;;;;13;26
5010252;47372;2017;7;W;-;RC;WL_02_59;1;2;1;%MOIS;16,24;;;;;;13;26
5010252;47372;2017;7;W;-;RC;WL_02_59;1;2;1;YD15QH;74,64;;;;;;13;26
5010252;47372;2017;7;W;-;RC;WL_02_59;1;2;1;YD16QH;75,5;;;;;;13;26
5010257;47372;2017;7;W;-;RC;WL_02_59;1;3;1;%MOIS;16,24;;;;;;13;26
5010257;47372;2017;7;W;-;RC;WL_02_59;1;3;1;YD15QH;81,16;;;;;;13;26
5010257;47372;2017;7;W;-;RC;WL_02_59;1;3;1;YD16QH;82,1;;;;;;13;26
5010258;47372;2017;7;W;-;RC;WL_02_59;2;3;1;%MOIS;16,14;;;;;;13;26
5010258;47372;2017;7;W;-;RC;WL_02_59;2;3;1;YD15QH;75,85;;;;;;13;26
5010258;47372;2017;7;W;-;RC;WL_02_59;2;3;1;YD16QH;76,72;;;;;;13;26
5010259;47372;2017;7;W;-;RC;WL_02_59;2;4;1;%MOIS;16,34;;;;;;13;26
5010259;47372;2017;7;W;-;RC;WL_02_59;2;4;1;YD15QH;78,6;;;;;;13;26
5010259;47372;2017;7;W;-;RC;WL_02_59;2;4;1;YD16QH;79,5;;;;;;13;26
5010242;47372;2017;7;W;-;RC;WL_02_59;1;7;1;%MOIS;16,14;;;;;;13;26
5010242;47372;2017;7;W;-;RC;WL_02_59;1;7;1;YD15QH;75,85;;;;;;13;26
5010242;47372;2017;7;W;-;RC;WL_02_59;1;7;1;YD16QH;76,72;;;;;;13;26
5010241;47372;2017;7;W;-;RC;WL_02_59;2;7;1;%MOIS;16,14;;;;;;13;26
5010241;47372;2017;7;W;-;RC;WL_02_59;2;7;1;YD15QH;75,85;;;;;;13;26
5010241;47372;2017;7;W;-;RC;WL_02_59;2;7;1;YD16QH;76,72;;;;;;13;26
5010248;47372;2017;7;W;-;RC;WL_02_59;2;8;1;%MOIS;16,04;;;;;;13;26
5010248;47372;2017;7;W;-;RC;WL_02_59;2;8;1;YD15QH;72,66;;;;;;13;26
5010248;47372;2017;7;W;-;RC;WL_02_59;2;8;1;YD16QH;73,5;;;;;;13;26
5010246;47372;2017;7;W;-;RC;WL_02_59;1;9;1;%MOIS;16,24;;;;;;13;26
5010246;47372;2017;7;W;-;RC;WL_02_59;1;9;1;YD15QH;75,31;;;;;;13;26
5010246;47372;2017;7;W;-;RC;WL_02_59;1;9;1;YD16QH;76,18;;;;;;13;26
5010249;47372;2017;7;W;-;RC;WL_02_59;2;9;1;%MOIS;15,94;;;;;;13;26
5010249;47372;2017;7;W;-;RC;WL_02_59;2;9;1;YD15QH;72,75;;;;;;13;26
5010249;47372;2017;7;W;-;RC;WL_02_59;2;9;1;YD16QH;73,59;;;;;;13;26
5010224;47372;2017;7;W;-;RC;WL_02_59;2;11;1;%MOIS;16,04;;;;;;13;26
5010224;47372;2017;7;W;-;RC;WL_02_59;2;11;1;YD15QH;73,57;;;;;;13;26
5010224;47372;2017;7;W;-;RC;WL_02_59;2;11;1;YD16QH;74,42;;;;;;13;26
5010228;47372;2017;7;W;-;RC;WL_02_59;2;13;1;%MOIS;16,04;;;;;;13;26
5010228;47372;2017;7;W;-;RC;WL_02_59;2;13;1;YD15QH;69,74;;;;;;13;26
5010228;47372;2017;7;W;-;RC;WL_02_59;2;13;1;YD16QH;70,54;;;;;;13;26
5010223;47372;2017;7;W;-;RC;WL_02_59;1;15;1;%MOIS;16,24;;;;;;13;26
5010223;47372;2017;7;W;-;RC;WL_02_59;1;15;1;YD15QH;74,97;;;;;;13;26
5010223;47372;2017;7;W;-;RC;WL_02_59;1;15;1;YD16QH;75,84;;;;;;13;26
5010215;47372;2017;7;W;-;RC;WL_02_59;1;16;1;%MOIS;16,14;;;;;;13;26
5010215;47372;2017;7;W;-;RC;WL_02_59;1;16;1;YD15QH;71,91;;;;;;13;26
5010215;47372;2017;7;W;-;RC;WL_02_59;1;16;1;YD16QH;72,74;;;;;;13;26
5010212;47372;2017;7;W;-;RC;WL_02_59;1;17;1;%MOIS;16,44;;;;;;13;26
5010212;47372;2017;7;W;-;RC;WL_02_59;1;17;1;YD15QH;77,27;;;;;;13;26
5010212;47372;2017;7;W;-;RC;WL_02_59;1;17;1;YD16QH;78,17;;;;;;13;26
5010217;47372;2017;7;W;-;RC;WL_02_59;1;18;1;%MOIS;16,34;;;;;;13;26
5010217;47372;2017;7;W;-;RC;WL_02_59;1;18;1;YD15QH;76,24;;;;;;13;26
5010217;47372;2017;7;W;-;RC;WL_02_59;1;18;1;YD16QH;77,12;;;;;;13;26
5010218;47372;2017;7;W;-;RC;WL_02_59;2;18;1;%MOIS;16,04;;;;;;13;26
5010218;47372;2017;7;W;-;RC;WL_02_59;2;18;1;YD15QH;70,3;;;;;;13;26
5010218;47372;2017;7;W;-;RC;WL_02_59;2;18;1;YD16QH;71,11;;;;;;13;26
5010213;47372;2017;7;W;-;RC;WL_02_59;1;20;1;%MOIS;16,24;;;;;;13;26
5010213;47372;2017;7;W;-;RC;WL_02_59;1;20;1;YD15QH;72,05;;;;;;13;26
5010213;47372;2017;7;W;-;RC;WL_02_59;1;20;1;YD16QH;72,88;;;;;;13;26
5010270;47372;2017;7;W;-;RC;WL_02_59;2;20;1;%MOIS;15,94;;;;;;13;26
5010270;47372;2017;7;W;-;RC;WL_02_59;2;20;1;YD15QH;70,72;;;;;;13;26
5010270;47372;2017;7;W;-;RC;WL_02_59;2;20;1;YD16QH;71,53;;;;;;13;26
5010275;47372;2017;7;W;-;RC;WL_02_59;1;21;1;%MOIS;16,14;;;;;;13;26
5010275;47372;2017;7;W;-;RC;WL_02_59;1;21;1;YD15QH;79,11;;;;;;13;26
5010275;47372;2017;7;W;-;RC;WL_02_59;1;21;1;YD16QH;80,03;;;;;;13;26
5010274;47372;2017;7;W;-;RC;WL_02_59;2;21;1;%MOIS;16,04;;;;;;13;26
5010274;47372;2017;7;W;-;RC;WL_02_59;2;21;1;YD15QH;70,86;;;;;;13;26
5010274;47372;2017;7;W;-;RC;WL_02_59;2;21;1;YD16QH;71,68;;;;;;13;26
5010272;47372;2017;7;W;-;RC;WL_02_59;1;22;1;%MOIS;16,44;;;;;;13;26
5010272;47372;2017;7;W;-;RC;WL_02_59;1;22;1;YD15QH;81,09;;;;;;13;26
5010272;47372;2017;7;W;-;RC;WL_02_59;1;22;1;YD16QH;82,02;;;;;;13;26
5010271;47372;2017;7;W;-;RC;WL_02_59;2;22;1;%MOIS;16,14;;;;;;13;26
5010271;47372;2017;7;W;-;RC;WL_02_59;2;22;1;YD15QH;79;;;;;;13;26
5010271;47372;2017;7;W;-;RC;WL_02_59;2;22;1;YD16QH;79,91;;;;;;13;26
5010277;47372;2017;7;W;-;RC;WL_02_59;1;23;1;%MOIS;16,24;;;;;;13;26
5010277;47372;2017;7;W;-;RC;WL_02_59;1;23;1;YD15QH;81,61;;;;;;13;26
5010277;47372;2017;7;W;-;RC;WL_02_59;1;23;1;YD16QH;82,55;;;;;;13;26
5010278;47372;2017;7;W;-;RC;WL_02_59;2;23;1;%MOIS;16,24;;;;;;13;26
5010278;47372;2017;7;W;-;RC;WL_02_59;2;23;1;YD15QH;76,1;;;;;;13;26
5010278;47372;2017;7;W;-;RC;WL_02_59;2;23;1;YD16QH;76,98;;;;;;13;26
5010276;47372;2017;7;W;-;RC;WL_02_59;1;24;1;%MOIS;16,24;;;;;;13;26
5010276;47372;2017;7;W;-;RC;WL_02_59;1;24;1;YD15QH;80,37;;;;;;13;26
5010276;47372;2017;7;W;-;RC;WL_02_59;1;24;1;YD16QH;81,3;;;;;;13;26
5010279;47372;2017;7;W;-;RC;WL_02_59;2;24;1;%MOIS;16,24;;;;;;13;26
5010279;47372;2017;7;W;-;RC;WL_02_59;2;24;1;YD15QH;75,31;;;;;;13;26
5010279;47372;2017;7;W;-;RC;WL_02_59;2;24;1;YD16QH;76,18;;;;;;13;26
5010273;47372;2017;7;W;-;RC;WL_02_59;1;25;1;%MOIS;16,24;;;;;;13;26
5010273;47372;2017;7;W;-;RC;WL_02_59;1;25;1;YD15QH;74,86;;;;;;13;26
5010273;47372;2017;7;W;-;RC;WL_02_59;1;25;1;YD16QH;75,73;;;;;;13;26
5010285;47372;2017;7;W;-;RC;WL_02_59;1;26;1;%MOIS;16,24;;;;;;13;26
5010285;47372;2017;7;W;-;RC;WL_02_59;1;26;1;YD15QH;83,52;;;;;;13;26
5010285;47372;2017;7;W;-;RC;WL_02_59;1;26;1;YD16QH;84,49;;;;;;13;26
5010284;47372;2017;7;W;-;RC;WL_02_59;2;26;1;%MOIS;16,14;;;;;;13;26
5010284;47372;2017;7;W;-;RC;WL_02_59;2;26;1;YD15QH;82,37;;;;;;13;26
5010284;47372;2017;7;W;-;RC;WL_02_59;2;26;1;YD16QH;83,33;;;;;;13;26
5010282;47372;2017;7;W;-;RC;WL_02_59;1;27;1;%MOIS;16,24;;;;;;13;26
5010282;47372;2017;7;W;-;RC;WL_02_59;1;27;1;YD15QH;71,71;;;;;;13;26
5010282;47372;2017;7;W;-;RC;WL_02_59;1;27;1;YD16QH;72,54;;;;;;13;26
5010281;47372;2017;7;W;-;RC;WL_02_59;2;27;1;%MOIS;16,14;;;;;;13;26
5010281;47372;2017;7;W;-;RC;WL_02_59;2;27;1;YD15QH;69,43;;;;;;13;26
5010281;47372;2017;7;W;-;RC;WL_02_59;2;27;1;YD16QH;70,23;;;;;;13;26
5010286;47372;2017;7;W;-;RC;WL_02_59;1;29;1;%MOIS;16,24;;;;;;13;26
5010286;47372;2017;7;W;-;RC;WL_02_59;1;29;1;YD15QH;78,91;;;;;;13;26
5010286;47372;2017;7;W;-;RC;WL_02_59;1;29;1;YD16QH;79,82;;;;;;13;26
5010283;47372;2017;7;W;-;RC;WL_02_59;1;30;1;%MOIS;16,04;;;;;;13;26
5010283;47372;2017;7;W;-;RC;WL_02_59;1;30;1;YD15QH;69,85;;;;;;13;26
5010283;47372;2017;7;W;-;RC;WL_02_59;1;30;1;YD16QH;70,65;;;;;;13;26
5010260;47372;2017;7;W;-;RC;WL_02_59;2;30;1;%MOIS;15,84;;;;;;13;26
5010260;47372;2017;7;W;-;RC;WL_02_59;2;30;1;YD15QH;65,15;;;;;;13;26
5010260;47372;2017;7;W;-;RC;WL_02_59;2;30;1;YD16QH;65,9;;;;;;13;26
5010125;47377;2017;7;W;-;RC;WL_02_40;1;1;1;%MOIS;18,04;;;;;;13;26
5010125;47377;2017;7;W;-;RC;WL_02_40;1;1;1;YD15QH;102,45;;;;;;13;26
5010125;47377;2017;7;W;-;RC;WL_02_40;1;1;1;YD16QH;103,64;;;;;;13;26
5010124;47377;2017;7;W;-;RC;WL_02_40;1;2;1;%MOIS;17,84;;;;;;13;26
5010124;47377;2017;7;W;-;RC;WL_02_40;1;2;1;YD15QH;95,11;;;;;;13;26
5010124;47377;2017;7;W;-;RC;WL_02_40;1;2;1;YD16QH;96,21;;;;;;13;26
5010127;47377;2017;7;W;-;RC;WL_02_40;1;5;1;%MOIS;17,84;;;;;;13;26
5010127;47377;2017;7;W;-;RC;WL_02_40;1;5;1;YD15QH;98,75;;;;;;13;26
5010127;47377;2017;7;W;-;RC;WL_02_40;1;5;1;YD16QH;99,9;;;;;;13;26
5010129;47377;2017;7;W;-;RC;WL_02_40;1;8;1;%MOIS;18,04;;;;;;13;26
5010129;47377;2017;7;W;-;RC;WL_02_40;1;8;1;YD15QH;100,44;;;;;;13;26
5010129;47377;2017;7;W;-;RC;WL_02_40;1;8;1;YD16QH;101,61;;;;;;13;26
5010123;47377;2017;7;W;-;RC;WL_02_40;1;9;1;%MOIS;17,64;;;;;;13;26
5010123;47377;2017;7;W;-;RC;WL_02_40;1;9;1;YD15QH;103,98;;;;;;13;26
5010123;47377;2017;7;W;-;RC;WL_02_40;1;9;1;YD16QH;105,19;;;;;;13;26
5010112;47377;2017;7;W;-;RC;WL_02_40;1;13;1;%MOIS;17,84;;;;;;13;26
5010112;47377;2017;7;W;-;RC;WL_02_40;1;13;1;YD15QH;95,2;;;;;;13;26
5010112;47377;2017;7;W;-;RC;WL_02_40;1;13;1;YD16QH;96,31;;;;;;13;26
5010116;47377;2017;7;W;-;RC;WL_02_40;1;17;1;%MOIS;18,14;;;;;;13;26
5010116;47377;2017;7;W;-;RC;WL_02_40;1;17;1;YD15QH;103,86;;;;;;13;26
5010116;47377;2017;7;W;-;RC;WL_02_40;1;17;1;YD16QH;105,07;;;;;;13;26
5010170;47377;2017;7;W;-;RC;WL_02_40;1;20;1;%MOIS;18,34;;;;;;13;26
5010170;47377;2017;7;W;-;RC;WL_02_40;1;20;1;YD15QH;96,94;;;;;;13;26
5010170;47377;2017;7;W;-;RC;WL_02_40;1;20;1;YD16QH;98,07;;;;;;13;26
5010175;47377;2017;7;W;-;RC;WL_02_40;1;21;1;%MOIS;17,74;;;;;;13;26
5010175;47377;2017;7;W;-;RC;WL_02_40;1;21;1;YD15QH;99,06;;;;;;13;26
5010175;47377;2017;7;W;-;RC;WL_02_40;1;21;1;YD16QH;100,21;;;;;;13;26
5010174;47377;2017;7;W;-;RC;WL_02_40;1;22;1;%MOIS;18,14;;;;;;13;26
5010174;47377;2017;7;W;-;RC;WL_02_40;1;22;1;YD15QH;95,54;;;;;;13;26
5010174;47377;2017;7;W;-;RC;WL_02_40;1;22;1;YD16QH;96,65;;;;;;13;26
5010172;47377;2017;7;W;-;RC;WL_02_40;1;23;1;%MOIS;17,74;;;;;;13;26
5010172;47377;2017;7;W;-;RC;WL_02_40;1;23;1;YD15QH;86,38;;;;;;13;26
5010172;47377;2017;7;W;-;RC;WL_02_40;1;23;1;YD16QH;87,38;;;;;;13;26
5010177;47377;2017;7;W;-;RC;WL_02_40;1;25;1;%MOIS;18,04;;;;;;13;26
5010177;47377;2017;7;W;-;RC;WL_02_40;1;25;1;YD15QH;100,82;;;;;;13;26
5010177;47377;2017;7;W;-;RC;WL_02_40;1;25;1;YD16QH;101,99;;;;;;13;26
5010178;47377;2017;7;W;-;RC;WL_02_40;1;26;1;%MOIS;17,84;;;;;;13;26
5010178;47377;2017;7;W;-;RC;WL_02_40;1;26;1;YD15QH;99,52;;;;;;13;26
5010178;47377;2017;7;W;-;RC;WL_02_40;1;26;1;YD16QH;100,68;;;;;;13;26
5010179;47377;2017;7;W;-;RC;WL_02_40;1;28;1;%MOIS;18,64;;;;;;13;26
5010179;47377;2017;7;W;-;RC;WL_02_40;1;28;1;YD15QH;104,3;;;;;;13;26
5010179;47377;2017;7;W;-;RC;WL_02_40;1;28;1;YD16QH;105,51;;;;;;13;26
5010745;47380;2017;7;W;-;RC;WL_01_05;1;1;1;LOD1;5,24;;;;;;13;26
5010745;47380;2017;7;W;-;RC;WL_01_05;1;1;1;YD15QH;93,37;;;;;;13;26
5010744;47380;2017;7;W;-;RC;WL_01_05;2;1;1;LOD1;4,24;;;;;;13;26
5010744;47380;2017;7;W;-;RC;WL_01_05;2;1;1;YD15QH;88,63;;;;;;13;26
5010742;47380;2017;7;W;-;RC;WL_01_05;1;2;1;LOD1;5,24;;;;;;13;26
5010742;47380;2017;7;W;-;RC;WL_01_05;1;2;1;YD15QH;81,84;;;;;;13;26
5010741;47380;2017;7;W;-;RC;WL_01_05;2;2;1;LOD1;3,24;;;;;;13;26
5010741;47380;2017;7;W;-;RC;WL_01_05;2;2;1;YD15QH;80,85;;;;;;13;26
5010747;47380;2017;7;W;-;RC;WL_01_05;1;3;1;LOD1;3,24;;;;;;13;26
5010747;47380;2017;7;W;-;RC;WL_01_05;1;3;1;YD15QH;87,31;;;;;;13;26
5010748;47380;2017;7;W;-;RC;WL_01_05;2;3;1;LOD1;3,24;;;;;;13;26
5010748;47380;2017;7;W;-;RC;WL_01_05;2;3;1;YD15QH;79,72;;;;;;13;26
5010746;47380;2017;7;W;-;RC;WL_01_05;1;4;1;LOD1;3,24;;;;;;13;26
5010746;47380;2017;7;W;-;RC;WL_01_05;1;4;1;YD15QH;89,23;;;;;;13;26
5010749;47380;2017;7;W;-;RC;WL_01_05;2;4;1;LOD1;3,24;;;;;;13;26
5010749;47380;2017;7;W;-;RC;WL_01_05;2;4;1;YD15QH;86,39;;;;;;13;26
5010743;47380;2017;7;W;-;RC;WL_01_05;1;5;1;LOD1;9,24;;;;;;13;26
5010743;47380;2017;7;W;-;RC;WL_01_05;1;5;1;YD15QH;87,18;;;;;;13;26
5010725;47380;2017;7;W;-;RC;WL_01_05;1;6;1;LOD1;3,24;;;;;;13;26
5010725;47380;2017;7;W;-;RC;WL_01_05;1;6;1;YD15QH;82,41;;;;;;13;26
5010724;47380;2017;7;W;-;RC;WL_01_05;2;6;1;LOD1;3,24;;;;;;13;26
5010724;47380;2017;7;W;-;RC;WL_01_05;2;6;1;YD15QH;80,43;;;;;;13;26
5010722;47380;2017;7;W;-;RC;WL_01_05;1;7;1;LOD1;4,24;;;;;;13;26
5010722;47380;2017;7;W;-;RC;WL_01_05;1;7;1;YD15QH;84,31;;;;;;13;26
5010721;47380;2017;7;W;-;RC;WL_01_05;2;7;1;LOD1;4,24;;;;;;13;26
5010721;47380;2017;7;W;-;RC;WL_01_05;2;7;1;YD15QH;80,75;;;;;;13;26
5010727;47380;2017;7;W;-;RC;WL_01_05;1;8;1;LOD1;3,24;;;;;;13;26
5010727;47380;2017;7;W;-;RC;WL_01_05;1;8;1;YD15QH;86,43;;;;;;13;26
5010728;47380;2017;7;W;-;RC;WL_01_05;2;8;1;LOD1;3,24;;;;;;13;26
5010728;47380;2017;7;W;-;RC;WL_01_05;2;8;1;YD15QH;82,15;;;;;;13;26
5010726;47380;2017;7;W;-;RC;WL_01_05;1;9;1;LOD1;4,24;;;;;;13;26
5010726;47380;2017;7;W;-;RC;WL_01_05;1;9;1;YD15QH;83,71;;;;;;13;26
5010723;47380;2017;7;W;-;RC;WL_01_05;1;10;1;LOD1;3,24;;;;;;13;26
5010723;47380;2017;7;W;-;RC;WL_01_05;1;10;1;YD15QH;84,37;;;;;;13;26
5010715;47380;2017;7;W;-;RC;WL_01_05;1;11;1;LOD1;3,24;;;;;;13;26
5010715;47380;2017;7;W;-;RC;WL_01_05;1;11;1;YD15QH;80,64;;;;;;13;26
5010714;47380;2017;7;W;-;RC;WL_01_05;2;11;1;LOD1;3,24;;;;;;13;26
5010714;47380;2017;7;W;-;RC;WL_01_05;2;11;1;YD15QH;86,91;;;;;;13;26
5010712;47380;2017;7;W;-;RC;WL_01_05;1;12;1;LOD1;3,24;;;;;;13;26
5010712;47380;2017;7;W;-;RC;WL_01_05;1;12;1;YD15QH;81,86;;;;;;13;26
5010718;47380;2017;7;W;-;RC;WL_01_05;2;13;1;LOD1;3,24;;;;;;13;26
5010718;47380;2017;7;W;-;RC;WL_01_05;2;13;1;YD15QH;86,35;;;;;;13;26
5010716;47380;2017;7;W;-;RC;WL_01_05;1;14;1;LOD1;3,24;;;;;;13;26
5010716;47380;2017;7;W;-;RC;WL_01_05;1;14;1;YD15QH;77,48;;;;;;13;26
5010713;47380;2017;7;W;-;RC;WL_01_05;1;15;1;LOD1;3,24;;;;;;13;26
5010713;47380;2017;7;W;-;RC;WL_01_05;1;15;1;YD15QH;83,94;;;;;;13;26
5010770;47380;2017;7;W;-;RC;WL_01_05;2;15;1;LOD1;3,24;;;;;;13;26
5010770;47380;2017;7;W;-;RC;WL_01_05;2;15;1;YD15QH;91,22;;;;;;13;26
5010775;47380;2017;7;W;-;RC;WL_01_05;1;16;1;LOD1;3,24;;;;;;13;26
5010775;47380;2017;7;W;-;RC;WL_01_05;1;16;1;YD15QH;79,08;;;;;;13;26
5010772;47380;2017;7;W;-;RC;WL_01_05;1;17;1;LOD1;3,24;;;;;;13;26
5010772;47380;2017;7;W;-;RC;WL_01_05;1;17;1;YD15QH;81,91;;;;;;13;26
5010778;47380;2017;7;W;-;RC;WL_01_05;2;18;1;LOD1;3,24;;;;;;13;26
5010778;47380;2017;7;W;-;RC;WL_01_05;2;18;1;YD15QH;85,54;;;;;;13;26
5010776;47380;2017;7;W;-;RC;WL_01_05;1;19;1;LOD1;3,24;;;;;;13;26
5010776;47380;2017;7;W;-;RC;WL_01_05;1;19;1;YD15QH;82,33;;;;;;13;26
5010779;47380;2017;7;W;-;RC;WL_01_05;2;19;1;LOD1;3,24;;;;;;13;26
5010779;47380;2017;7;W;-;RC;WL_01_05;2;19;1;YD15QH;87,25;;;;;;13;26
5010773;47380;2017;7;W;-;RC;WL_01_05;1;20;1;LOD1;3,24;;;;;;13;26
5010773;47380;2017;7;W;-;RC;WL_01_05;1;20;1;YD15QH;87,79;;;;;;13;26
5010785;47380;2017;7;W;-;RC;WL_01_05;1;21;1;LOD1;3,24;;;;;;13;26
5010785;47380;2017;7;W;-;RC;WL_01_05;1;21;1;YD15QH;82,38;;;;;;13;26
5010784;47380;2017;7;W;-;RC;WL_01_05;2;21;1;LOD1;3,24;;;;;;13;26
5010784;47380;2017;7;W;-;RC;WL_01_05;2;21;1;YD15QH;79,21;;;;;;13;26
5010782;47380;2017;7;W;-;RC;WL_01_05;1;22;1;LOD1;3,24;;;;;;13;26
5010782;47380;2017;7;W;-;RC;WL_01_05;1;22;1;YD15QH;82,29;;;;;;13;26
5010781;47380;2017;7;W;-;RC;WL_01_05;2;22;1;LOD1;3,24;;;;;;13;26
5010781;47380;2017;7;W;-;RC;WL_01_05;2;22;1;YD15QH;77,85;;;;;;13;26
5010787;47380;2017;7;W;-;RC;WL_01_05;1;23;1;LOD1;3,24;;;;;;13;26
5010787;47380;2017;7;W;-;RC;WL_01_05;1;23;1;YD15QH;79,14;;;;;;13;26
5010760;47380;2017;7;W;-;RC;WL_01_05;2;25;1;LOD1;3,24;;;;;;13;26
5010760;47380;2017;7;W;-;RC;WL_01_05;2;25;1;YD15QH;83,4;;;;;;13;26
5010765;47380;2017;7;W;-;RC;WL_01_05;1;26;1;LOD1;6,24;;;;;;13;26
5010765;47380;2017;7;W;-;RC;WL_01_05;1;26;1;YD15QH;83,85;;;;;;13;26
5010761;47380;2017;7;W;-;RC;WL_01_05;2;27;1;LOD1;3,24;;;;;;13;26
5010761;47380;2017;7;W;-;RC;WL_01_05;2;27;1;YD15QH;76,95;;;;;;13;26
5010767;47380;2017;7;W;-;RC;WL_01_05;1;28;1;LOD1;3,24;;;;;;13;26
5010767;47380;2017;7;W;-;RC;WL_01_05;1;28;1;YD15QH;81,97;;;;;;13;26
5010768;47380;2017;7;W;-;RC;WL_01_05;2;28;1;LOD1;3,24;;;;;;13;26
5010768;47380;2017;7;W;-;RC;WL_01_05;2;28;1;YD15QH;80,35;;;;;;13;26
