LK_SL_TRIAL_L2_DATA_ID;LK_EXPERIMENT_EXPERIMENT_ID;YEAR;SPECIES_GROUP;SPECIES;SPECIES_SPECIFICITY;ORIGIN;SL_TRIAL;REPLICATION_NUM;ENTRY_NUM;TRANSFER_APPY;TRAIT;RESULT;FIABILITY_SYSTEM;FIABILITY_EXPERIMENTAL_x;FIABILITY_EXPERIMENTAL_REASON;FIABILITY_BREEDER_x;FIABILITY_BREEDER_REASON;SPECIES_ID;SPECIES_SPECIFICITY_ID;ESPECE_FR;RESULT_NUM;REGION;DEPARTMENT;COMMUNE;LAT;LON;RESPONSIBILITY;TEAM;CULTURE_UNIT;FIABILITY_EXPERIMENTAL_y;FIABILITY_BREEDER_y;LK_STOCK_S1_DATA_ID;MAIN_NAME;PEDIGREE;STRUCTURE;P1;P2;NEXT_STAGE;SELF_NB;FGD;FHB_INO;HARVEST_DATE;None;PHOSPHATE;SOWING_DATE;SPRAY
330721;41604;2016;7;B;-;RC;B1_52_04;1;25;0;YD15QH;21,19;;;;;;6;12;Blé dur/Orge;21.19;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;LOUV;LOUV;16LLOUPPCp;;;753595;;;;;;;;;;06/08/2016;;;16/03/2016;
330729;41604;2016;7;B;-;RC;B1_52_04;1;29;0;YD15QH;15,62;;;;;;6;12;Blé dur/Orge;15.62;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;LOUV;LOUV;16LLOUPPCp;;;753601;;;;;;;;;;06/08/2016;;;16/03/2016;
330723;41604;2016;7;B;-;RC;B1_52_04;1;30;0;YD15QH;15,2;;;;;;6;12;Blé dur/Orge;15.2;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;LOUV;LOUV;16LLOUPPCp;;;753602;G160421;12PP0331:[CH]@.@.[CH]@.0006.@.;SG;RLP4591709;RLPD081229;;5.0;;;06/08/2016;;;16/03/2016;
330714;41604;2016;7;B;-;RC;B1_52_04;1;33;0;YD15QH;20,38;;;;;;6;12;Blé dur/Orge;20.38;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;LOUV;LOUV;16LLOUPPCp;;;753605;;;;;;;;;;06/08/2016;;;16/03/2016;
330428;41602;2016;7;B;-;RC;B1_51_04;1;3;0;YD15QH;11,03;;;;;;6;12;Blé dur/Orge;11.03;;;;;;;;;;;753610;;;;;;;;;;;;;;
330426;41602;2016;7;B;-;RC;B1_51_04;1;4;0;YD15QH;19,39;;;;;;6;12;Blé dur/Orge;19.39;;;;;;;;;;;753613;;;;;;;;;;;;;;
330429;41602;2016;7;B;-;RC;B1_51_04;1;5;0;YD15QH;17,17;;;;;;6;12;Blé dur/Orge;17.17;;;;;;;;;;;753614;;;;;;;;;;;;;;
330415;41602;2016;7;B;-;RC;B1_51_04;1;8;0;YD15QH;29,06;;;;;;6;12;Blé dur/Orge;29.06;;;;;;;;;;;753619;;;;;;;;;;;;;;
330414;41602;2016;7;B;-;RC;B1_51_04;1;9;0;YD15QH;13,07;;;;;;6;12;Blé dur/Orge;13.07;;;;;;;;;;;753620;;;;;;;;;;;;;;
330412;41602;2016;7;B;-;RC;B1_51_04;1;10;0;YD15QH;21,41;;;;;;6;12;Blé dur/Orge;21.41;;;;;;;;;;;753622;;;;;;;;;;;;;;
330411;41602;2016;7;B;-;RC;B1_51_04;1;11;0;YD15QH;24,94;;;;;;6;12;Blé dur/Orge;24.94;;;;;;;;;;;753624;;;;;;;;;;;;;;
330418;41602;2016;7;B;-;RC;B1_51_04;1;13;0;YD15QH;15,82;;;;;;6;12;Blé dur/Orge;15.82;;;;;;;;;;;753628;;;;;;;;;;;;;;
330416;41602;2016;7;B;-;RC;B1_51_04;1;14;0;YD15QH;12,31;;;;;;6;12;Blé dur/Orge;12.31;;;;;;;;;;;753630;;;;;;;;;;;;;;
330413;41602;2016;7;B;-;RC;B1_51_04;1;16;0;YD15QH;24,67;;;;;;6;12;Blé dur/Orge;24.67;;;;;;;;;;;753631;;;;;;;;;;;;;;
330470;41602;2016;7;B;-;RC;B1_51_04;1;17;0;YD15QH;22,42;;;;;;6;12;Blé dur/Orge;22.42;;;;;;;;;;;753632;;;;;;;;;;;;;;
330475;41602;2016;7;B;-;RC;B1_51_04;1;18;0;YD15QH;26,41;;;;;;6;12;Blé dur/Orge;26.41;;;;;;;;;;;753633;G160441;12PP0335:[CH]@.@.[CH]@.0010.@.;SG;460902009;RLP08284;;5.0;;;;;;;
330474;41602;2016;7;B;-;RC;B1_51_04;1;19;0;YD15QH;16,52;;;;;;6;12;Blé dur/Orge;16.52;;;;;;;;;;;753634;G160442;12PP0335:[CH]@.@.[CH]@.0015.@.;SG;460902009;RLP08284;;5.0;;;;;;;
330472;41602;2016;7;B;-;RC;B1_51_04;1;20;0;YD15QH;15,48;;;;;;6;12;Blé dur/Orge;15.48;;;;;;;;;;;753635;;;;;;;;;;;;;;
330478;41602;2016;7;B;-;RC;B1_51_04;1;23;0;YD15QH;22,24;;;;;;6;12;Blé dur/Orge;22.24;;;;;;;;;;;753641;;;;;;;;;;;;;;
330480;41602;2016;7;B;-;RC;B1_51_04;1;27;0;YD15QH;18,66;;;;;;6;12;Blé dur/Orge;18.66;;;;;;;;;;;753648;;;;;;;;;;;;;;
330484;41602;2016;7;B;-;RC;B1_51_04;1;29;0;YD15QH;19,37;;;;;;6;12;Blé dur/Orge;19.37;;;;;;;;;;;753650;;;;;;;;;;;;;;
330481;41602;2016;7;B;-;RC;B1_51_04;1;31;0;YD15QH;36,69;;;;;;6;12;Blé dur/Orge;36.69;;;;;;;;;;;460928;;;;;;;;;;;;;;
330486;41602;2016;7;B;-;RC;B1_51_04;1;34;0;YD15QH;20,51;;;;;;6;12;Blé dur/Orge;20.51;;;;;;;;;;;753655;;;;;;;;;;;;;;
330489;41602;2016;7;B;-;RC;B1_51_04;1;35;0;YD15QH;17,64;;;;;;6;12;Blé dur/Orge;17.64;;;;;;;;;;;753661;G160457;12PP0340:[CH]@.@.[CH]@.0001.@.;SG;460902009;RLP70214;;5.0;;;;;;;
330212;41608;2016;7;B;-;RC;B1_56_04;1;2;0;YD15QH;23,2;;;;;;6;12;Blé dur/Orge;23.2;;;;;;;;;;;752396;;;;;;;;;;;;;;
330218;41608;2016;7;B;-;RC;B1_56_04;1;5;0;YD15QH;22,41;;;;;;6;12;Blé dur/Orge;22.41;;;;;;;;;;;752413;;;;;;;;;;;;;;
330219;41608;2016;7;B;-;RC;B1_56_04;1;7;0;YD15QH;18,64;;;;;;6;12;Blé dur/Orge;18.64;;;;;;;;;;;752616;;;;;;;;;;;;;;
330275;41608;2016;7;B;-;RC;B1_56_04;1;10;0;YD15QH;11,14;;;;;;6;12;Blé dur/Orge;11.14;;;;;;;;;;;752641;;;;;;;;;;;;;;
330274;41608;2016;7;B;-;RC;B1_56_04;1;11;0;YD15QH;19,91;;;;;;6;12;Blé dur/Orge;19.91;;;;;;;;;;;752642;G160531;12PP0107:[CH]@.@.[CH]@.0010.@.;SG;C080917;4581172009/RLP4591709;;5.0;;;;;;;
330277;41608;2016;7;B;-;RC;B1_56_04;1;14;0;YD15QH;21,95;;;;;;6;12;Blé dur/Orge;21.95;;;;;;;;;;;753376;;;;;;;;;;;;;;
330273;41608;2016;7;B;-;RC;B1_56_04;1;18;0;YD15QH;13,25;;;;;;6;12;Blé dur/Orge;13.25;;;;;;;;;;;753380;;;;;;;;;;;;;;
330280;41608;2016;7;B;-;RC;B1_56_04;1;19;0;YD15QH;21,28;;;;;;6;12;Blé dur/Orge;21.28;;;;;;;;;;;753381;;;;;;;;;;;;;;
330285;41608;2016;7;B;-;RC;B1_56_04;1;20;0;YD15QH;26,71;;;;;;6;12;Blé dur/Orge;26.71;;;;;;;;;;;753341;;;;;;;;;;;;;;
330282;41608;2016;7;B;-;RC;B1_56_04;1;22;0;YD15QH;16,5;;;;;;6;12;Blé dur/Orge;16.5;;;;;;;;;;;753359;;;;;;;;;;;;;;
330287;41608;2016;7;B;-;RC;B1_56_04;1;24;0;YD15QH;14,56;;;;;;6;12;Blé dur/Orge;14.56;;;;;;;;;;;753387;;;;;;;;;;;;;;
330286;41608;2016;7;B;-;RC;B1_56_04;1;26;0;YD15QH;14,81;;;;;;6;12;Blé dur/Orge;14.81;;;;;;;;;;;753397;;;;;;;;;;;;;;
330289;41608;2016;7;B;-;RC;B1_56_04;1;27;0;YD15QH;15,25;;;;;;6;12;Blé dur/Orge;15.25;;;;;;;;;;;753420;;;;;;;;;;;;;;
330283;41608;2016;7;B;-;RC;B1_56_04;1;28;0;YD15QH;19,45;;;;;;6;12;Blé dur/Orge;19.45;;;;;;;;;;;753421;;;;;;;;;;;;;;
330262;41608;2016;7;B;-;RC;B1_56_04;1;32;0;YD15QH;18,21;;;;;;6;12;Blé dur/Orge;18.21;;;;;;;;;;;753430;;;;;;;;;;;;;;
330261;41608;2016;7;B;-;RC;B1_56_04;1;33;0;YD15QH;15,4;;;;;;6;12;Blé dur/Orge;15.4;;;;;;;;;;;753431;;;;;;;;;;;;;;
330267;41608;2016;7;B;-;RC;B1_56_04;1;34;0;YD15QH;10,92;;;;;;6;12;Blé dur/Orge;10.92;;;;;;;;;;;753435;;;;;;;;;;;;;;
330716;41606;2016;7;B;-;RC;B1_59_04;1;2;0;YD15QH;28,78;;;;;;6;12;Blé dur/Orge;28.78;;;;;;;;;;;753446;;;;;;;;;;;;;;
330719;41606;2016;7;B;-;RC;B1_59_04;1;3;0;YD15QH;26,78;;;;;;6;12;Blé dur/Orge;26.78;;;;;;;;;;;753447;;;;;;;;;;;;;;
330775;41606;2016;7;B;-;RC;B1_59_04;1;6;0;YD15QH;20,64;;;;;;6;12;Blé dur/Orge;20.64;;;;;;;;;;;753455;;;;;;;;;;;;;;
330772;41606;2016;7;B;-;RC;B1_59_04;1;8;0;YD15QH;27,3;;;;;;6;12;Blé dur/Orge;27.3;;;;;;;;;;;753457;;;;;;;;;;;;;;
330771;41606;2016;7;B;-;RC;B1_59_04;1;9;0;YD15QH;25,33;;;;;;6;12;Blé dur/Orge;25.33;;;;;;;;;;;753458;;;;;;;;;;;;;;
330777;41606;2016;7;B;-;RC;B1_59_04;1;10;0;YD15QH;35,59;;;;;;6;12;Blé dur/Orge;35.59;;;;;;;;;;;460876;;;;;;;;;;;;;;
330778;41606;2016;7;B;-;RC;B1_59_04;1;11;0;YD15QH;23,03;;;;;;6;12;Blé dur/Orge;23.03;;;;;;;;;;;753656;;;;;;;;;;;;;;
330773;41606;2016;7;B;-;RC;B1_59_04;1;14;0;YD15QH;23,03;;;;;;6;12;Blé dur/Orge;23.03;;;;;;;;;;;753659;;;;;;;;;;;;;;
330780;41606;2016;7;B;-;RC;B1_59_04;1;15;0;YD15QH;29,35;;;;;;6;12;Blé dur/Orge;29.35;;;;;;;;;;;753660;;;;;;;;;;;;;;
330784;41606;2016;7;B;-;RC;B1_59_04;1;17;0;YD15QH;33,03;;;;;;6;12;Blé dur/Orge;33.03;;;;;;;;;;;460928;;;;;;;;;;;;;;
330787;41606;2016;7;B;-;RC;B1_59_04;1;20;0;YD15QH;22,75;;;;;;6;12;Blé dur/Orge;22.75;;;;;;;;;;;753473;;;;;;;;;;;;;;
330788;41606;2016;7;B;-;RC;B1_59_04;1;21;0;YD15QH;26,01;;;;;;6;12;Blé dur/Orge;26.01;;;;;;;;;;;753474;;;;;;;;;;;;;;
330786;41606;2016;7;B;-;RC;B1_59_04;1;22;0;YD15QH;35,66;;;;;;6;12;Blé dur/Orge;35.66;;;;;;;;;;;753475;;;;;;;;;;;;;;
330789;41606;2016;7;B;-;RC;B1_59_04;1;23;0;YD15QH;24,26;;;;;;6;12;Blé dur/Orge;24.26;;;;;;;;;;;780170;;;;;;;;;;;;;;
330764;41606;2016;7;B;-;RC;B1_59_04;1;27;0;YD15QH;26,95;;;;;;6;12;Blé dur/Orge;26.95;;;;;;;;;;;780176;;;;;;;;;;;;;;
330762;41606;2016;7;B;-;RC;B1_59_04;1;28;0;YD15QH;20,77;;;;;;6;12;Blé dur/Orge;20.77;;;;;;;;;;;753478;;;;;;;;;;;;;;
330761;41606;2016;7;B;-;RC;B1_59_04;1;29;0;YD15QH;27,85;;;;;;6;12;Blé dur/Orge;27.85;;;;;;;;;;;753479;;;;;;;;;;;;;;
330767;41606;2016;7;B;-;RC;B1_59_04;1;30;0;YD15QH;31,69;;;;;;6;12;Blé dur/Orge;31.69;;;;;;;;;;;753480;;;;;;;;;;;;;;
330768;41606;2016;7;B;-;RC;B1_59_04;1;31;0;YD15QH;27,48;;;;;;6;12;Blé dur/Orge;27.48;;;;;;;;;;;753484;;;;;;;;;;;;;;
330766;41606;2016;7;B;-;RC;B1_59_04;1;32;0;YD15QH;36,28;;;;;;6;12;Blé dur/Orge;36.28;;;;;;;;;;;753510;;;;;;;;;;;;;;
330769;41606;2016;7;B;-;RC;B1_59_04;1;33;0;YD15QH;23,25;;;;;;6;12;Blé dur/Orge;23.25;;;;;;;;;;;753511;;;;;;;;;;;;;;
330763;41606;2016;7;B;-;RC;B1_59_04;1;34;0;YD15QH;18,2;;;;;;6;12;Blé dur/Orge;18.2;;;;;;;;;;;753514;;;;;;;;;;;;;;
330790;41606;2016;7;B;-;RC;B1_59_04;1;35;0;YD15QH;27,26;;;;;;6;12;Blé dur/Orge;27.26;;;;;;;;;;;460825;;;;;;;;;;;;;;
330263;41609;2016;7;B;-;RC;B1_53_04;1;2;0;YD15QH;14,5;;;;;;6;12;Blé dur/Orge;14.5;;;;;;;;;;;753517;;;;;;;;;;;;;;
330290;41609;2016;7;B;-;RC;B1_53_04;1;3;0;YD15QH;19,74;;;;;;6;12;Blé dur/Orge;19.74;;;;;;;;;;;753518;;;;;;;;;;;;;;
330295;41609;2016;7;B;-;RC;B1_53_04;1;4;0;YD15QH;19,74;;;;;;6;12;Blé dur/Orge;19.74;;;;;;;;;;;753521;;;;;;;;;;;;;;
330298;41609;2016;7;B;-;RC;B1_53_04;1;9;0;YD15QH;18,93;;;;;;6;12;Blé dur/Orge;18.93;;;;;;;;;;;753532;;;;;;;;;;;;;;
330296;41609;2016;7;B;-;RC;B1_53_04;1;10;0;YD15QH;26,56;;;;;;6;12;Blé dur/Orge;26.56;;;;;;;;;;;753536;;;;;;;;;;;;;;
330230;41609;2016;7;B;-;RC;B1_53_04;1;13;0;YD15QH;17,24;;;;;;6;12;Blé dur/Orge;17.24;;;;;;;;;;;753540;G160599;12PP0320:[CH]@.@.[CH]@.0006.@.;SG;SAKURA;C100723;;5.0;;;;;;;
330235;41609;2016;7;B;-;RC;B1_53_04;1;14;0;YD15QH;19,91;;;;;;6;12;Blé dur/Orge;19.91;;;;;;;;;;;753541;G160600;12PP0320:[CH]@.@.[CH]@.0009.@.;SG;SAKURA;C100723;;5.0;;;;;;;
330234;41609;2016;7;B;-;RC;B1_53_04;1;15;0;YD15QH;25,75;;;;;;6;12;Blé dur/Orge;25.75;;;;;;;;;;;753542;;;;;;;;;;;;;;
330232;41609;2016;7;B;-;RC;B1_53_04;1;16;0;YD15QH;20,92;;;;;;6;12;Blé dur/Orge;20.92;;;;;;;;;;;753543;;;;;;;;;;;;;;
330231;41609;2016;7;B;-;RC;B1_53_04;1;17;0;YD15QH;19,65;;;;;;6;12;Blé dur/Orge;19.65;;;;;;;;;;;753544;;;;;;;;;;;;;;
330233;41609;2016;7;B;-;RC;B1_53_04;1;22;0;YD15QH;23,12;;;;;;6;12;Blé dur/Orge;23.12;;;;;;;;;;;753572;;;;;;;;;;;;;;
330105;41609;2016;7;B;-;RC;B1_53_04;1;24;0;YD15QH;35,11;;;;;;6;12;Blé dur/Orge;35.11;;;;;;;;;;;460825;;;;;;;;;;;;;;
330101;41609;2016;7;B;-;RC;B1_53_04;1;27;0;YD15QH;38,51;;;;;;6;12;Blé dur/Orge;38.51;;;;;;;;;;;460876;;;;;;;;;;;;;;
330106;41609;2016;7;B;-;RC;B1_53_04;1;30;0;YD15QH;6,62;;;;;;6;12;Blé dur/Orge;6.62;;;;;;;;;;;753598;;;;;;;;;;;;;;
330154;41609;2016;7;B;-;RC;B1_53_04;1;35;0;YD15QH;21,16;;;;;;6;12;Blé dur/Orge;21.16;;;;;;;;;;;753615;;;;;;;;;;;;;;
330152;41609;2016;7;B;-;RC;B1_53_04;1;36;0;YD15QH;24,24;;;;;;6;12;Blé dur/Orge;24.24;;;;;;;;;;;460882;;;;;;;;;;;;;;
330792;41603;2016;7;B;-;RC;B1_40_04;1;2;0;YD15QH;21,05;;;;;;6;12;Blé dur/Orge;21.05;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;LOUV;LOUV;16LLOUPPCp;;;753623;;;;;;;;;;06/08/2016;;;16/03/2016;
330796;41603;2016;7;B;-;RC;B1_40_04;1;6;0;YD15QH;32,53;;;;;;6;12;Blé dur/Orge;32.53;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;LOUV;LOUV;16LLOUPPCp;;;460825;;;;;;;;;;06/08/2016;;;16/03/2016;
330799;41603;2016;7;B;-;RC;B1_40_04;1;7;0;YD15QH;22,64;;;;;;6;12;Blé dur/Orge;22.64;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;LOUV;LOUV;16LLOUPPCp;;;753638;;;;;;;;;;06/08/2016;;;16/03/2016;
330793;41603;2016;7;B;-;RC;B1_40_04;1;8;0;YD15QH;19,76;;;;;;6;12;Blé dur/Orge;19.76;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;LOUV;LOUV;16LLOUPPCp;;;753639;;;;;;;;;;06/08/2016;;;16/03/2016;
330735;41603;2016;7;B;-;RC;B1_40_04;1;10;0;YD15QH;19,81;;;;;;6;12;Blé dur/Orge;19.81;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;LOUV;LOUV;16LLOUPPCp;;;753643;;;;;;;;;;06/08/2016;;;16/03/2016;
330734;41603;2016;7;B;-;RC;B1_40_04;1;11;0;YD15QH;18,38;;;;;;6;12;Blé dur/Orge;18.38;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;LOUV;LOUV;16LLOUPPCp;;;753644;;;;;;;;;;06/08/2016;;;16/03/2016;
330732;41603;2016;7;B;-;RC;B1_40_04;1;12;0;YD15QH;7,57;;;;;;6;12;Blé dur/Orge;7.57;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;LOUV;LOUV;16LLOUPPCp;;;753651;;;;;;;;;;06/08/2016;;;16/03/2016;
330738;41603;2016;7;B;-;RC;B1_40_04;1;15;0;YD15QH;21,32;;;;;;6;12;Blé dur/Orge;21.32;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;LOUV;LOUV;16LLOUPPCp;;;780383;;;;;;;;;;06/08/2016;;;16/03/2016;
330736;41603;2016;7;B;-;RC;B1_40_04;1;16;0;YD15QH;17,07;;;;;;6;12;Blé dur/Orge;17.07;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;LOUV;LOUV;16LLOUPPCp;;;781947;;;;;;;;;;06/08/2016;;;16/03/2016;
330739;41603;2016;7;B;-;RC;B1_40_04;1;17;0;YD15QH;14,54;;;;;;6;12;Blé dur/Orge;14.54;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;LOUV;LOUV;16LLOUPPCp;;;780748;;;;;;;;;;06/08/2016;;;16/03/2016;
330805;41603;2016;7;B;-;RC;B1_40_04;1;20;0;YD15QH;7,96;;;;;;6;12;Blé dur/Orge;7.96;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;LOUV;LOUV;16LLOUPPCp;;;753526;;;;;;;;;;06/08/2016;;;16/03/2016;
330801;41603;2016;7;B;-;RC;B1_40_04;1;23;0;YD15QH;9,65;;;;;;6;12;Blé dur/Orge;9.65;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;LOUV;LOUV;16LLOUPPCp;;;780690;;;;;;;;;;06/08/2016;;;16/03/2016;
330807;41603;2016;7;B;-;RC;B1_40_04;1;24;0;YD15QH;18,32;;;;;;6;12;Blé dur/Orge;18.32;CENTRE;EURE-ET-LOIR;;48.32784;1.78821;LOUV;LOUV;16LLOUPPCp;;;460928;;;;;;;;;;06/08/2016;;;16/03/2016;
335459;41655;2016;7;B;-;RC;B1_04_05;1;2;0;%MOIS;13,54;;;;;;6;12;Blé dur/Orge;13.54;;;;;;;;;;;752347;G160035;12PP0020:[CH]@.@.[CH]@.0006.@.;SG;NPZ70260;RLP08303;;5.0;;;;;;;
335459;41655;2016;7;B;-;RC;B1_04_05;1;2;0;YD15QH;51,35;;;;;;6;12;Blé dur/Orge;51.35;;;;;;;;;;;752347;G160035;12PP0020:[CH]@.@.[CH]@.0006.@.;SG;NPZ70260;RLP08303;;5.0;;;;;;;
335459;41655;2016;7;B;-;RC;B1_04_05;1;2;0;YD16QH;51,93;;;;;;6;12;Blé dur/Orge;51.93;;;;;;;;;;;752347;G160035;12PP0020:[CH]@.@.[CH]@.0006.@.;SG;NPZ70260;RLP08303;;5.0;;;;;;;
335440;41655;2016;7;B;-;RC;B1_04_05;1;4;0;%MOIS;14,44;;;;;;6;12;Blé dur/Orge;14.44;;;;;;;;;;;752349;;;;;;;;;;;;;;
335440;41655;2016;7;B;-;RC;B1_04_05;1;4;0;YD15QH;49,15;;;;;;6;12;Blé dur/Orge;49.15;;;;;;;;;;;752349;;;;;;;;;;;;;;
335440;41655;2016;7;B;-;RC;B1_04_05;1;4;0;YD16QH;49,71;;;;;;6;12;Blé dur/Orge;49.71;;;;;;;;;;;752349;;;;;;;;;;;;;;
335445;41655;2016;7;B;-;RC;B1_04_05;1;5;0;%MOIS;13,94;;;;;;6;12;Blé dur/Orge;13.94;;;;;;;;;;;752350;;;;;;;;;;;;;;
335445;41655;2016;7;B;-;RC;B1_04_05;1;5;0;YD15QH;56,5;;;;;;6;12;Blé dur/Orge;56.5;;;;;;;;;;;752350;;;;;;;;;;;;;;
335445;41655;2016;7;B;-;RC;B1_04_05;1;5;0;YD16QH;57,15;;;;;;6;12;Blé dur/Orge;57.15;;;;;;;;;;;752350;;;;;;;;;;;;;;
335442;41655;2016;7;B;-;RC;B1_04_05;1;7;0;%MOIS;14,14;;;;;;6;12;Blé dur/Orge;14.14;;;;;;;;;;;460825;;;;;;;;;;;;;;
335442;41655;2016;7;B;-;RC;B1_04_05;1;7;0;YD15QH;61,75;;;;;;6;12;Blé dur/Orge;61.75;;;;;;;;;;;460825;;;;;;;;;;;;;;
335442;41655;2016;7;B;-;RC;B1_04_05;1;7;0;YD16QH;62,45;;;;;;6;12;Blé dur/Orge;62.45;;;;;;;;;;;460825;;;;;;;;;;;;;;
335448;41655;2016;7;B;-;RC;B1_04_05;1;10;0;%MOIS;13,54;;;;;;6;12;Blé dur/Orge;13.54;;;;;;;;;;;752354;;;;;;;;;;;;;;
335448;41655;2016;7;B;-;RC;B1_04_05;1;10;0;YD15QH;55,77;;;;;;6;12;Blé dur/Orge;55.77;;;;;;;;;;;752354;;;;;;;;;;;;;;
335448;41655;2016;7;B;-;RC;B1_04_05;1;10;0;YD16QH;56,4;;;;;;6;12;Blé dur/Orge;56.4;;;;;;;;;;;752354;;;;;;;;;;;;;;
335449;41655;2016;7;B;-;RC;B1_04_05;1;12;0;%MOIS;14,24;;;;;;6;12;Blé dur/Orge;14.24;;;;;;;;;;;752356;;;;;;;;;;;;;;
335449;41655;2016;7;B;-;RC;B1_04_05;1;12;0;YD15QH;63,63;;;;;;6;12;Blé dur/Orge;63.63;;;;;;;;;;;752356;;;;;;;;;;;;;;
335449;41655;2016;7;B;-;RC;B1_04_05;1;12;0;YD16QH;64,36;;;;;;6;12;Blé dur/Orge;64.36;;;;;;;;;;;752356;;;;;;;;;;;;;;
335443;41655;2016;7;B;-;RC;B1_04_05;1;13;0;%MOIS;13,64;;;;;;6;12;Blé dur/Orge;13.64;;;;;;;;;;;752357;;;;;;;;;;;;;;
335443;41655;2016;7;B;-;RC;B1_04_05;1;13;0;YD15QH;58,16;;;;;;6;12;Blé dur/Orge;58.16;;;;;;;;;;;752357;;;;;;;;;;;;;;
335443;41655;2016;7;B;-;RC;B1_04_05;1;13;0;YD16QH;58,82;;;;;;6;12;Blé dur/Orge;58.82;;;;;;;;;;;752357;;;;;;;;;;;;;;
335425;41655;2016;7;B;-;RC;B1_04_05;1;15;0;%MOIS;13,14;;;;;;6;12;Blé dur/Orge;13.14;;;;;;;;;;;752359;;;;;;;;;;;;;;
335425;41655;2016;7;B;-;RC;B1_04_05;1;15;0;YD15QH;52,06;;;;;;6;12;Blé dur/Orge;52.06;;;;;;;;;;;752359;;;;;;;;;;;;;;
335425;41655;2016;7;B;-;RC;B1_04_05;1;15;0;YD16QH;52,66;;;;;;6;12;Blé dur/Orge;52.66;;;;;;;;;;;752359;;;;;;;;;;;;;;
335421;41655;2016;7;B;-;RC;B1_04_05;1;18;0;%MOIS;13,94;;;;;;6;12;Blé dur/Orge;13.94;;;;;;;;;;;752361;;;;;;;;;;;;;;
335421;41655;2016;7;B;-;RC;B1_04_05;1;18;0;YD15QH;59,19;;;;;;6;12;Blé dur/Orge;59.19;;;;;;;;;;;752361;;;;;;;;;;;;;;
335421;41655;2016;7;B;-;RC;B1_04_05;1;18;0;YD16QH;59,87;;;;;;6;12;Blé dur/Orge;59.87;;;;;;;;;;;752361;;;;;;;;;;;;;;
335428;41655;2016;7;B;-;RC;B1_04_05;1;20;0;%MOIS;12,74;;;;;;6;12;Blé dur/Orge;12.74;;;;;;;;;;;752363;;;;;;;;;;;;;;
335428;41655;2016;7;B;-;RC;B1_04_05;1;20;0;YD15QH;48,07;;;;;;6;12;Blé dur/Orge;48.07;;;;;;;;;;;752363;;;;;;;;;;;;;;
335428;41655;2016;7;B;-;RC;B1_04_05;1;20;0;YD16QH;48,62;;;;;;6;12;Blé dur/Orge;48.62;;;;;;;;;;;752363;;;;;;;;;;;;;;
335429;41655;2016;7;B;-;RC;B1_04_05;1;22;0;%MOIS;13,34;;;;;;6;12;Blé dur/Orge;13.34;;;;;;;;;;;752366;;;;;;;;;;;;;;
335429;41655;2016;7;B;-;RC;B1_04_05;1;22;0;YD15QH;43,09;;;;;;6;12;Blé dur/Orge;43.09;;;;;;;;;;;752366;;;;;;;;;;;;;;
335429;41655;2016;7;B;-;RC;B1_04_05;1;22;0;YD16QH;43,58;;;;;;6;12;Blé dur/Orge;43.58;;;;;;;;;;;752366;;;;;;;;;;;;;;
335414;41655;2016;7;B;-;RC;B1_04_05;1;26;0;%MOIS;13,74;;;;;;6;12;Blé dur/Orge;13.74;;;;;;;;;;;752370;;;;;;;;;;;;;;
335414;41655;2016;7;B;-;RC;B1_04_05;1;26;0;YD15QH;46,83;;;;;;6;12;Blé dur/Orge;46.83;;;;;;;;;;;752370;;;;;;;;;;;;;;
335414;41655;2016;7;B;-;RC;B1_04_05;1;26;0;YD16QH;47,36;;;;;;6;12;Blé dur/Orge;47.36;;;;;;;;;;;752370;;;;;;;;;;;;;;
335412;41655;2016;7;B;-;RC;B1_04_05;1;27;0;%MOIS;13,34;;;;;;6;12;Blé dur/Orge;13.34;;;;;;;;;;;752371;;;;;;;;;;;;;;
335412;41655;2016;7;B;-;RC;B1_04_05;1;27;0;YD15QH;68,93;;;;;;6;12;Blé dur/Orge;68.93;;;;;;;;;;;752371;;;;;;;;;;;;;;
335412;41655;2016;7;B;-;RC;B1_04_05;1;27;0;YD16QH;69,72;;;;;;6;12;Blé dur/Orge;69.72;;;;;;;;;;;752371;;;;;;;;;;;;;;
335416;41655;2016;7;B;-;RC;B1_04_05;1;31;0;%MOIS;14,44;;;;;;6;12;Blé dur/Orge;14.44;;;;;;;;;;;460928;;;;;;;;;;;;;;
